Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
9-May-2022,2106.00,2137.90,2106.00,2115.55,2121.388803190488731705,53158,7263,112768786.00,25385,47.75,31.90,9.55
6-May-2022,2106.00,2170.00,2106.00,2149.60,2142.272111942037582357,94406,11426,202243341.00,49118,52.03,64.00,43.60
5-May-2022,2175.00,2201.85,2154.60,2166.90,2182.640524172220459113,75624,4062,165060007.00,30199,39.93,47.25,-8.10
4-May-2022,2234.25,2250.00,2149.00,2169.75,2226.345989829907009379,991928,6268,2208374925.00,964004,97.18,101.00,-64.50
2-May-2022,2206.15,2251.70,2206.15,2228.45,2231.865750736015701668,91710,9520,204684408.00,44211,48.21,45.55,22.30
29-April-2022,2243.00,2289.00,2223.30,2237.10,2258.434997245646001949,47198,5359,106593615.00,14388,30.48,65.70,-5.90
28-April-2022,2204.00,2249.90,2165.55,2241.80,2218.439260287097147199,121074,8842,268595315.00,37637,31.09,84.35,37.80
27-April-2022,2143.40,2151.95,2104.85,2144.25,2124.761455506853127391,71865,4236,152695982.00,46528,64.74,47.10,0.85
26-April-2022,2139.00,2157.70,2120.60,2148.15,2136.381715642623924013,114546,10745,244713980.00,70127,61.22,37.10,9.15
25-April-2022,2100.00,2162.35,2047.55,2100.90,2093.898531922157733014,161095,15906,337316584.00,86297,53.57,114.80,0.90
22-April-2022,2190.00,2190.00,2120.10,2129.70,2165.010580109394338643,50094,3622,108454040.00,28414,56.72,69.90,-60.30
21-April-2022,2180.00,2203.25,2168.40,2196.85,2190.791703374573869077,26107,2522,57194999.00,13646,52.27,34.85,16.85
20-April-2022,2115.75,2168.00,2092.35,2164.45,2145.636324683323960258,74682,7737,160240412.00,36569,48.97,75.65,48.70
19-April-2022,2180.00,2205.30,2101.00,2115.75,2167.962951490440720943,138818,5617,300952281.00,99092,71.38,104.30,-64.25
18-April-2022,2140.00,2182.40,2135.40,2176.75,2166.372516181595980627,154651,12927,335031676.00,94631,61.19,47.00,36.75
13-April-2022,2135.00,2164.90,2131.00,2152.45,2143.000000000000000000,65027,3788,139352861.00,45280,69.63,33.90,17.45
12-April-2022,2150.00,2165.00,2125.00,2131.40,2142.339312471813672005,137478,11955,294524524.00,83908,61.03,40.00,-18.60
11-April-2022,2185.00,2194.85,2138.80,2164.10,2164.295718745714308763,123959,5100,268283933.00,94112,75.92,56.05,-20.90
8-April-2022,2176.90,2193.00,2163.05,2182.75,2179.894253181790053425,96958,8717,211358187.00,54535,56.25,29.95,5.85
7-April-2022,2137.55,2174.75,2137.55,2165.15,2162.482569589669664791,49253,3633,106508754.00,23335,47.38,37.20,27.60
6-April-2022,2138.00,2164.40,2123.00,2141.80,2146.849989240370131267,139410,12012,299292357.00,70646,50.67,41.40,3.80
5-April-2022,2149.45,2158.65,2127.70,2142.10,2144.763288885149819823,71319,4879,152962373.00,46417,65.08,30.95,-7.35
4-April-2022,2087.00,2132.50,2070.00,2127.05,2108.293379393577031882,180633,19199,380827358.00,108749,60.20,62.50,40.05
1-April-2022,2050.00,2085.00,2037.85,2080.40,2067.184970313582875474,139963,10724,289329410.00,91134,65.11,47.15,30.40
31-March-2022,2019.00,2054.00,2019.00,2048.85,2036.122537594585102646,62642,4703,127546788.00,27248,43.50,35.00,29.85
30-March-2022,1998.00,2018.00,1995.00,2015.45,2010.079581163584126414,178208,13012,358212262.00,103912,58.31,23.00,17.45
29-March-2022,1975.00,1994.95,1975.00,1988.25,1985.937861842105263157,91200,8393,181117533.00,57192,62.71,19.95,13.25
28-March-2022,1954.00,1981.00,1931.00,1973.70,1951.288657049099126989,161510,16781,315152631.00,79922,49.48,50.00,19.70
25-March-2022,1975.00,1977.45,1945.25,1954.05,1956.445591495651185265,87955,6517,172079172.00,56960,64.76,32.20,-20.95
24-March-2022,1965.00,1991.25,1950.00,1964.00,1971.398820300181043041,119861,17704,236293834.00,71343,59.52,41.25,-1.00
23-March-2022,2005.00,2017.00,1976.00,1978.75,1989.812003901127873931,214297,22123,426410743.00,133565,62.33,41.00,-26.25
22-March-2022,2055.00,2055.05,1969.25,1993.80,1989.261162678782781359,230657,34910,458837012.00,138984,60.26,85.80,-61.20
21-March-2022,2105.00,2109.30,2048.00,2051.45,2066.217037349608390025,97163,13805,200759846.00,49962,51.42,61.30,-53.55
17-March-2022,2090.00,2116.00,2081.80,2102.10,2097.139046756481376655,44165,3582,92620146.00,15842,35.87,34.20,12.10
16-March-2022,2075.05,2079.95,2032.35,2069.45,2047.971849074050291526,38933,3501,79733688.00,12463,32.01,47.60,-5.60
15-March-2022,2050.00,2081.60,2025.00,2038.05,2052.421446384039900249,76190,10118,156373990.00,33276,43.68,56.60,-11.95
14-March-2022,2094.00,2094.00,2046.55,2060.10,2061.194589017751043230,108557,13031,223757101.00,59437,54.75,47.45,-33.90
11-March-2022,2103.00,2109.00,2070.00,2094.85,2089.860741506265340395,61928,4198,129420896.00,34094,55.05,39.00,-8.15
10-March-2022,2054.00,2113.95,2046.10,2101.00,2085.043309778892181445,74579,7063,155500445.00,22214,29.79,67.85,47.00
9-March-2022,1970.00,2006.85,1951.05,1997.65,1985.504919206700084062,64238,7186,127544865.00,27677,43.08,55.80,27.65
8-March-2022,1925.00,1958.80,1901.80,1947.70,1925.956636419563211319,130040,12531,250451401.00,72359,55.64,57.00,22.70
7-March-2022,1994.00,1994.00,1928.00,1943.20,1954.961624986198520481,289824,45041,566594798.00,148288,51.16,66.00,-50.80
4-March-2022,2082.00,2082.00,1975.20,2019.90,2010.241470629892011640,374207,52035,752246430.00,184803,49.39,106.80,-62.10
3-March-2022,2164.00,2164.00,2086.90,2091.65,2114.810440985732814526,77100,7556,163051885.00,32832,42.58,77.10,-72.35
2-March-2022,2149.80,2154.10,2125.15,2148.60,2134.884675148668699543,85593,7650,182731184.00,52656,61.52,28.95,-1.20
28-February-2022,2169.00,2179.90,2120.00,2169.35,2144.581280207473771071,59381,5242,127347381.00,,,59.90,0.35
25-February-2022,2175.15,2194.00,2162.30,2170.55,2174.402004204625087596,71350,6656,155143583.00,37041,51.91,31.70,-4.60
24-February-2022,2218.00,2236.45,2163.25,2171.00,2200.016633387333760313,212344,29356,467160332.00,121643,57.29,73.20,-47.00
23-February-2022,2270.00,2272.35,2252.80,2260.90,2262.138929542128371315,38264,2497,86558484.00,8582,22.43,19.55,-9.10
22-February-2022,2280.00,2280.00,2250.20,2268.75,2261.778941347296167554,45454,3211,102806900.00,32145,70.72,29.80,-11.25
21-February-2022,2299.90,2304.20,2285.85,2293.60,2297.259906995551961180,69244,3643,159071465.00,48288,69.74,18.35,-6.30
18-February-2022,2280.05,2326.90,2280.05,2312.00,2311.837677909620355663,64218,6249,148461592.00,41659,64.87,46.85,31.95
17-February-2022,2286.50,2312.65,2275.40,2307.70,2297.381788426477554946,69659,6599,160033318.00,36939,53.03,37.25,21.20
16-February-2022,2301.90,2303.70,2275.95,2288.40,2292.812535928389586926,48708,3347,111678313.00,30520,62.66,27.75,-13.50
15-February-2022,2236.00,2304.05,2225.00,2289.95,2272.637911916559825357,57718,5540,131172115.00,23136,40.08,79.05,53.95
14-February-2022,2249.00,2249.00,2205.00,2227.25,2219.452602039317093238,136124,8675,302120766.00,110903,81.47,44.00,-21.75
11-February-2022,2279.90,2279.90,2249.35,2257.60,2264.738398661473040982,151211,5955,342453358.00,129890,85.90,30.55,-22.30
10-February-2022,2284.00,2285.15,2256.80,2282.20,2278.830543886055758991,44513,2913,101437584.00,8219,18.46,28.35,-1.80
9-February-2022,2262.20,2282.55,2255.75,2277.05,2268.265729363275682754,129805,8444,294432233.00,89565,69.00,26.80,14.85
8-February-2022,2260.00,2267.90,2246.00,2264.70,2256.560351850515091829,96973,10689,218825427.00,66999,69.09,21.90,4.70
7-February-2022,2305.00,2314.95,2236.50,2257.65,2264.795255516322706471,78449,15454,177670923.00,39224,50.00,78.45,-47.35
4-February-2022,2301.00,2311.85,2283.10,2307.90,2297.165850226692375840,38378,5714,88160631.00,17087,44.52,28.75,6.90
3-February-2022,2330.00,2331.00,2290.10,2299.30,2302.595254521596796666,73923,7777,170214749.00,43450,58.78,40.90,-30.70
2-February-2022,2315.00,2333.50,2296.00,2327.95,2315.738349926680558771,64785,7798,150025109.00,34418,53.13,37.50,12.95
1-February-2022,2295.00,2318.00,2279.25,2307.00,2301.941657994174879341,143173,14396,329575893.00,86958,60.74,38.75,12.00
31-January-2022,2295.00,2311.00,2271.40,2274.30,2282.805459718766752347,145502,3942,332152760.00,121470,83.48,39.60,-20.70
28-January-2022,2304.00,2317.85,2279.00,2283.00,2294.759574070614608630,64236,8946,147406176.00,28517,44.39,38.85,-21.00
27-January-2022,2327.50,2327.50,2275.85,2296.50,2294.180550653018002117,107654,13916,246977713.00,64763,60.16,51.65,-31.00
25-January-2022,2286.10,2334.00,2240.60,2328.00,2296.840277299768916859,101695,16698,233577172.00,47873,47.08,93.40,41.90
24-January-2022,2332.00,2344.55,2267.15,2286.10,2296.985350364436746770,124713,8488,286463934.00,79948,64.11,77.40,-45.90
21-January-2022,2282.00,2333.05,2250.60,2322.20,2295.166733945571366098,118908,11323,272913686.00,26382,22.19,82.45,40.20
20-January-2022,2324.00,2325.00,2243.60,2261.60,2270.696882304562375551,184816,25144,419661115.00,119753,64.80,81.40,-62.40
19-January-2022,2370.05,2370.05,2305.50,2310.85,2332.363214258968022167,186942,4707,436016644.00,148939,79.67,64.55,-59.20
18-January-2022,2391.25,2400.00,2357.35,2369.05,2373.014348757387287413,38749,3287,91951933.00,20463,52.81,42.65,-22.20
17-January-2022,2365.00,2393.95,2345.00,2389.05,2373.260275229357798165,65400,8625,155211222.00,35650,54.51,48.95,24.05
14-January-2022,2410.00,2421.00,2361.05,2364.50,2375.444439282008394121,129138,15901,306760144.00,86411,66.91,59.95,-45.50
13-January-2022,2415.00,2421.40,2404.00,2416.00,2412.319500278310346960,16169,1641,39004794.00,7032,43.49,17.40,1.00
12-January-2022,2415.00,2415.95,2399.00,2412.90,2407.786132431377650578,15374,1622,37017304.00,7431,48.33,16.95,-2.10
11-January-2022,2410.00,2418.65,2391.70,2402.10,2402.925855962219598583,50820,7116,122116692.00,34211,67.32,26.95,-7.90
10-January-2022,2417.00,2424.90,2402.55,2407.10,2408.391176497871116759,107803,12252,259631794.00,74329,68.95,22.35,-9.90
7-January-2022,2390.00,2421.00,2389.20,2416.50,2412.125692888312300978,67832,7477,163619310.00,51708,76.23,31.80,26.50
6-January-2022,2405.00,2405.00,2369.00,2392.55,2389.313307102502017756,39648,3697,94731494.00,22809,57.53,36.00,-12.45
5-January-2022,2401.95,2419.95,2392.20,2415.45,2405.417174527717385182,88771,10450,213531288.00,62343,70.23,27.75,13.50
4-January-2022,2363.50,2408.00,2355.00,2401.95,2387.184953875159921890,118808,15084,283616670.00,85389,71.87,53.00,38.45
3-January-2022,2379.00,2379.00,2353.00,2362.55,2363.763707571801566579,73536,4580,173821728.00,51304,69.77,26.00,-16.45
31-December-2021,2329.75,2370.00,2329.75,2359.75,2352.413093884467036764,89706,9114,211025569.00,51325,57.21,40.25,30.00
30-December-2021,2300.00,2330.85,2295.80,2326.50,2316.414642865948371508,81118,6978,187902923.00,53138,65.51,35.05,26.50
29-December-2021,2310.00,2321.80,2299.20,2307.25,2312.003513037770750044,134072,8283,309974935.00,97139,72.45,22.60,-2.75
28-December-2021,2310.00,2318.10,2296.15,2310.20,2310.176383377665373043,45866,6611,105958550.00,23808,51.91,21.95,0.20
27-December-2021,2294.00,2307.85,2277.25,2301.50,2292.894756684647062235,34482,5555,79063597.00,17800,51.62,30.60,7.50
24-December-2021,2315.80,2315.80,2283.90,2298.50,2301.000732431286380632,103764,4047,238761040.00,25185,24.27,31.90,-17.30
23-December-2021,2294.00,2305.00,2274.80,2299.80,2286.978732098381070983,51392,7611,117532411.00,23193,45.13,30.20,5.80
22-December-2021,2295.00,2316.95,2269.50,2277.75,2284.516279568738936866,55929,7719,127770711.00,25249,45.14,47.45,-17.25
21-December-2021,2288.00,2302.75,2253.00,2273.60,2281.816855106304534840,32548,4225,74268575.00,12360,37.97,49.75,-14.40
20-December-2021,2227.90,2278.70,2200.00,2268.30,2233.642253194857341415,181307,30047,404974976.00,90606,49.97,78.70,40.40
17-December-2021,2309.00,2309.00,2226.00,2230.40,2252.114048162561918335,244879,31522,551495436.00,188472,76.97,83.00,-78.60
16-December-2021,2325.00,2325.00,2303.90,2309.70,2309.130347950831200247,35551,6170,82091893.00,17659,49.67,21.10,-15.30
15-December-2021,2318.00,2325.90,2300.60,2322.60,2313.632038278801765677,29677,2522,68661658.00,16232,54.70,25.30,4.60
14-December-2021,2310.00,2322.70,2304.90,2317.80,2313.236592185225408415,43277,6470,100109940.00,19816,45.79,17.80,7.80
13-December-2021,2348.00,2351.15,2301.10,2306.30,2318.294050748350410385,93205,13682,216076597.00,58516,62.78,50.05,-41.70
10-December-2021,2348.90,2348.90,2320.00,2332.90,2328.748704663212435233,38214,6635,88990803.00,19105,49.99,28.90,-16.00
9-December-2021,2350.00,2350.00,2322.00,2340.50,2335.731341618510006916,44819,5779,104685143.00,25545,57.00,28.00,-9.50
8-December-2021,2320.00,2345.80,2319.80,2341.45,2326.583945399330014714,159705,5982,371567089.00,138277,86.58,26.00,21.45
7-December-2021,2308.10,2341.60,2308.10,2322.65,2328.489700296653636086,36069,5204,83986295.00,16399,45.47,33.50,14.55
6-December-2021,2345.00,2362.05,2301.00,2307.60,2327.101601344168981243,29163,3509,67865264.00,11282,38.69,61.05,-37.40
3-December-2021,2385.00,2388.55,2338.05,2343.10,2356.257611454802474577,65789,4491,155015832.00,30252,45.98,50.50,-41.90
2-December-2021,2350.00,2386.00,2345.65,2382.50,2364.310321197894644757,68587,7223,162160952.00,39487,57.57,40.35,32.50
1-December-2021,2334.30,2356.00,2322.65,2345.15,2346.667627298762585781,55519,6074,130284640.00,27861,50.18,33.35,10.85
30-November-2021,2338.55,2360.50,2305.00,2318.45,2336.221584886838331566,80195,5216,187353290.00,44402,55.37,55.50,-20.10
29-November-2021,2335.60,2339.05,2286.00,2329.10,2316.945027535623441088,80986,6334,187640110.00,50062,61.82,53.05,-6.50
26-November-2021,2344.00,2365.00,2325.45,2334.75,2337.794259132521994425,100821,14660,235698755.00,47338,46.95,39.55,-9.25
25-November-2021,2382.30,2383.95,2342.00,2349.85,2352.111643835616438356,116800,15437,274726640.00,88628,75.88,41.95,-32.45
24-November-2021,2402.00,2405.00,2367.00,2376.45,2380.848361041159444519,95701,10671,227849569.00,65917,68.88,38.00,-25.55
23-November-2021,2379.00,2398.05,2336.45,2394.90,2373.587764421093169752,72706,11262,172574072.00,30241,41.59,61.60,15.90
22-November-2021,2408.00,2411.00,2378.00,2389.40,2387.977242260809926115,32077,2941,76599146.00,9793,30.53,33.00,-18.60
18-November-2021,2390.00,2405.90,2370.05,2397.65,2388.975135017013704617,128132,10389,306104162.00,47160,36.81,35.85,7.65
17-November-2021,2402.15,2409.95,2387.70,2394.20,2394.745549283543204515,46060,3250,110301980.00,35899,77.94,22.25,-7.95
16-November-2021,2434.85,2434.85,2401.00,2406.45,2412.905166775670372792,21406,2264,51650648.00,10719,50.07,33.85,-28.40
15-November-2021,2409.00,2430.00,2405.75,2424.35,2420.056226713334086033,79713,7921,192909942.00,44822,56.23,24.25,15.35
12-November-2021,2396.00,2412.50,2376.90,2407.00,2390.892972232889749711,59891,3223,143192971.00,43295,72.29,35.60,11.00
11-November-2021,2407.00,2407.00,2367.00,2375.95,2377.409167323351720514,76140,14043,181015934.00,44793,58.83,40.00,-31.05
10-November-2021,2418.95,2420.00,2397.00,2401.25,2404.547281611714475884,61599,10546,148117708.00,38377,62.30,23.00,-17.70
9-November-2021,2425.00,2445.95,2416.35,2431.25,2431.004108685727812251,59143,7104,143776876.00,24413,41.28,29.60,6.25
8-November-2021,2432.95,2440.00,2400.35,2432.15,2416.741593070652173913,58880,8502,142297745.00,27490,46.69,39.65,-0.80
4-November-2021,2440.00,2440.00,2419.40,2423.65,2424.847583018074821353,11895,1990,28843562.00,8972,75.43,20.60,-16.35
3-November-2021,2438.00,2438.00,2386.15,2411.10,2405.852792232738448643,28633,3812,68886783.00,11158,38.97,51.85,-26.90
2-November-2021,2419.45,2428.40,2401.25,2417.45,2414.926645778818344580,58088,7580,140278259.00,26750,46.05,27.15,-2.00
1-November-2021,2393.95,2410.50,2368.50,2407.35,2383.061046652163403432,82740,13820,197174471.00,41524,50.19,42.00,13.40
29-October-2021,2390.00,2402.75,2373.75,2393.95,2385.457402537721157037,78338,12959,186871962.00,39191,50.03,29.00,3.95
28-October-2021,2400.00,2415.95,2368.30,2390.00,2385.789617707166691683,86609,15806,206630853.00,49997,57.73,47.65,-10.00
27-October-2021,2461.00,2461.00,2392.00,2397.00,2405.337614678899082568,156960,6177,377541792.00,116593,74.28,69.00,-64.00
26-October-2021,2474.00,2474.00,2418.00,2436.15,2436.170178767602117247,40052,4396,97573488.00,22761,56.83,56.00,-37.85
25-October-2021,2470.00,2470.00,2409.00,2455.70,2431.038395668051882634,79410,12418,193048759.00,38736,48.78,61.00,-14.30
22-October-2021,2450.75,2498.85,2430.55,2455.05,2457.604819547415331586,98059,13397,240990271.00,51972,53.00,68.30,4.30
21-October-2021,2500.00,2503.35,2428.50,2445.85,2461.336362033377934053,96411,17876,237299900.00,55568,57.64,74.85,-54.15
20-October-2021,2550.10,2584.25,2470.00,2479.40,2542.711238833010557880,880385,12017,2238564834.00,810936,92.11,114.25,-70.70
19-October-2021,2667.00,2732.00,2521.40,2546.45,2642.713164765310176513,281904,32861,744991412.00,94370,33.48,210.60,-120.55
18-October-2021,2648.00,2679.00,2643.80,2654.15,2657.667442012842353557,30524,3792,81122641.00,13284,43.52,35.20,6.15
14-October-2021,2663.90,2676.55,2620.90,2648.80,2656.075015227950708294,64027,7378,170060515.00,28629,44.71,55.65,-15.10
13-October-2021,2680.00,2692.75,2642.65,2646.85,2655.494841447845139919,28981,3285,76958896.00,14221,49.07,50.10,-33.15
12-October-2021,2639.00,2687.50,2630.00,2675.00,2656.063733426683586400,45706,5312,121398049.00,25748,56.33,57.50,36.00
11-October-2021,2640.00,2665.60,2635.65,2645.65,2640.547206790332700170,811271,7326,2142199373.00,788777,97.23,29.95,5.65
8-October-2021,2672.10,2675.40,2624.50,2640.30,2634.220167821658178174,239540,16640,631001099.00,191886,80.11,50.90,-31.80
7-October-2021,2690.90,2703.00,2665.05,2671.20,2679.188750000000000000,25600,3672,68587232.00,10812,42.23,37.95,-19.70
6-October-2021,2708.85,2733.25,2675.75,2685.00,2703.817996515106683762,91251,6032,246726096.00,16966,18.59,57.50,-23.85
5-October-2021,2686.55,2714.00,2686.55,2708.75,2704.010746312902986733,13493,1429,36485217.00,6121,45.36,27.45,22.20
4-October-2021,2706.00,2723.75,2680.00,2686.55,2692.957601610620527438,50167,3567,135097604.00,29977,59.75,43.75,-19.45
1-October-2021,2700.45,2710.80,2676.40,2702.50,2691.440218878248974008,18275,1782,49186070.00,8588,46.99,34.40,2.05
30-September-2021,2692.00,2705.40,2681.05,2700.45,2695.613211232151382318,69123,2938,186328872.00,49885,72.17,24.35,8.45
29-September-2021,2723.00,2744.60,2677.45,2684.45,2697.884135228242433181,94921,7427,256085860.00,64796,68.26,67.15,-38.55
28-September-2021,2728.00,2753.10,2710.45,2723.90,2724.086682298198738571,110034,6949,299742154.00,80922,73.54,42.65,-4.10
27-September-2021,2755.05,2763.50,2704.55,2710.85,2727.748716467719163136,31164,3124,85007561.00,12988,41.68,58.95,-44.20
24-September-2021,2780.00,2780.00,2732.00,2741.75,2744.271595350884005073,77262,3527,212027912.00,58198,75.33,48.00,-38.25
23-September-2021,2796.00,2816.35,2774.00,2781.85,2785.177256570095709241,851015,4957,2370227623.00,832819,97.86,42.35,-14.15
22-September-2021,2817.00,2839.45,2775.00,2784.80,2793.005004915542050227,33567,2249,93752799.00,11602,34.56,64.45,-32.20
21-September-2021,2809.90,2859.10,2798.00,2812.05,2833.564765412550342501,58102,4266,164635780.00,13639,23.47,61.10,2.15
20-September-2021,2721.25,2809.50,2716.40,2798.25,2788.638847090064173489,90380,5102,252037179.00,39193,43.36,93.10,77.00
17-September-2021,2767.10,2783.30,2700.10,2721.05,2751.941028885592111004,91672,3920,252275938.00,71537,78.04,83.20,-46.05
16-September-2021,2760.00,2797.00,2752.55,2767.05,2776.743509850876238162,73496,5040,204079541.00,56014,76.21,44.45,7.05
15-September-2021,2765.00,2783.05,2750.00,2775.55,2765.703549687044499699,46652,4866,129025602.00,31133,66.73,33.05,10.55
14-September-2021,2809.90,2809.90,2749.95,2762.85,2753.911049024718710630,368304,4167,1014276455.00,331600,90.03,59.95,-47.05
13-September-2021,2808.75,2822.45,2775.30,2784.70,2793.966333137139493819,16990,2111,47469488.00,6053,35.63,47.15,-24.05
9-September-2021,2770.35,2823.65,2770.35,2808.75,2808.787280701754385964,22344,1964,62759543.00,9824,43.97,53.30,38.40
8-September-2021,2798.00,2810.00,2765.05,2798.70,2786.315614344986238343,24343,2137,67827281.00,16710,68.64,44.95,0.70
7-September-2021,2805.00,2808.00,2770.00,2775.80,2789.660287838051557804,18969,2153,52917066.00,8545,45.05,38.00,-29.20
6-September-2021,2788.00,2825.40,2775.50,2779.55,2787.926598954374812869,43419,2928,121048985.00,22773,52.45,49.90,-8.45
3-September-2021,2810.00,2810.00,2757.00,2766.20,2770.217256240904511362,35732,3034,98985403.00,17293,48.40,53.00,-43.80
2-September-2021,2735.00,2808.85,2731.60,2799.35,2792.348222955913769664,46341,3971,129400209.00,22943,49.51,77.25,64.35
1-September-2021,2736.20,2774.95,2715.80,2731.00,2752.215445236839914532,36037,4033,99181588.00,16805,46.63,59.15,-5.20
31-August-2021,2690.00,2736.90,2676.00,2723.25,2705.488145852850039633,41631,3339,112632177.00,21021,50.49,60.90,33.25
30-August-2021,2682.00,2706.25,2671.40,2687.30,2685.954970153127433168,46236,5684,124187814.00,24883,53.82,34.85,5.30
27-August-2021,2670.00,2689.40,2625.55,2678.05,2666.654022456441987023,1330754,4567,3548660507.00,1311725,98.57,63.85,8.05
26-August-2021,2641.00,2697.00,2639.45,2666.65,2669.671584865794044442,55847,4607,149093149.00,17252,30.89,57.55,25.65
